,ID,X,Y,J,J_err,H,H_err,K,K_err,chi,sharp,ra,dec
3007,1962,3356.480,270.992,23.302999999999997,0.0634,,,22.099,0.0755,0.4900,-0.8000,49.45362902468655,-66.59204996218105
3011,71982,3306.312,271.464,22.893,0.0388,,,21.915,0.0572,0.4500,-0.4435,49.459241535393495,-66.59203218629112
3015,1959,3049.894,271.924,23.409999999999997,0.0657,,,22.559,0.0990,0.4325,-2.4575,49.487927796111656,-66.59202497656301
3028,71987,3214.358,273.004,22.631999999999998,0.0339,,,21.565,0.0468,0.4620,-0.1240,49.46952889841751,-66.59196909038234
3035,71989,2047.798,274.021,20.287,0.0057,,,18.926,0.0063,0.4010,-0.0240,49.60003498409989,-66.59193328090106
3037,71990,3418.918,274.174,22.104999999999997,0.0236,,,21.335,0.0389,0.4955,-0.4935,49.44664447652097,-66.59190427577317
3040,5002583,5592.389,274.805,18.698999999999998,0.0037,,,17.86,0.0057,0.6090,0.0890,49.20349723377775,-66.59153427083848
3044,5002585,1866.068,275.573,23.262,0.0620,,,22.006,0.0679,0.4630,-2.2095,49.620365345227896,-66.59185600967989
3045,1981,2181.670,275.660,23.598999999999997,0.0721,,,22.392,0.0951,0.4745,-2.0460,49.58505828158106,-66.59186486395095
3052,5002588,2854.239,276.450,23.768,0.0899,,,22.531,0.1032,0.4430,-2.4245,49.50981657515144,-66.59183039813362
3059,72006,3466.818,277.034,22.262,0.0281,,,21.413,0.0497,0.5450,-0.5930,49.44128633794248,-66.5917736830261
3061,72004,2635.458,277.236,20.512999999999998,0.0068,,,19.473,0.0096,0.4270,0.2005,49.5342920625878,-66.59179920823526
3067,72008,1417.434,277.791,20.878,0.0138,,,19.407,0.0127,0.6415,0.2610,49.67055437377307,-66.59172569716986
3069,1990,2879.412,277.947,23.131999999999998,0.0542,,,22.128,0.0755,0.4490,-1.4605,49.50700052642473,-66.59176318979111
3071,72012,3400.202,278.082,22.189,0.0247,,,21.162,0.0354,0.4715,-0.2605,49.44873895704426,-66.59173189866333
3073,72009,1798.069,278.271,21.875999999999998,0.0205,,,20.593,0.0227,0.4885,0.3105,49.627972133943665,-66.59173231959961
3075,72010,2933.901,278.474,21.789,0.0170,,,20.488,0.0195,0.4365,-0.3595,49.50090479342997,-66.59173813321307
3081,2001,3049.771,278.773,23.359,0.0662,,,21.925,0.0615,0.4645,-1.4300,49.48794226952749,-66.5917205827781
3083,72017,3151.042,279.014,22.854,0.0417,,,22.028,0.0705,0.4710,-1.3860,49.47661296794295,-66.5917052714469
3086,72019,3189.434,279.428,21.902,0.0184,,,20.936,0.0264,0.4290,-0.7830,49.47231805791986,-66.59168491405151
3098,72027,3391.455,280.785,21.595999999999997,0.0146,,,20.643,0.0224,0.4545,-0.1770,49.44971796247006,-66.59161236900044
3100,72024,1580.497,281.104,20.464999999999996,0.0087,,,18.775,0.0072,0.5365,0.1630,49.65231167206346,-66.5915918422458
3103,72028,3407.082,281.265,23.142000000000003,0.0546,,,21.772,0.0562,0.4965,-0.0640,49.44796984112213,-66.59158995398256
3107,72035,2222.783,281.702,22.016,0.0203,,,21.006999999999998,0.0284,0.4440,-0.0335,49.58045851022208,-66.59159740468746
3109,72033,1694.711,282.077,20.652,0.0081,,,19.397,0.0097,0.4720,0.1630,49.639534302075944,-66.59155671484088
3112,72036,2746.112,282.414,21.877000000000002,0.0191,,,19.921,0.0118,0.4270,-0.5760,49.521913217345855,-66.5915676587888
3114,5002605,5779.953,282.490,16.198,0.0026,,,15.594,0.0036,1.0915,-0.0270,49.18251980531154,-66.59114558034658
3115,72042,3343.781,282.665,21.405,0.0126,,,20.404,0.0180,0.4415,0.0260,49.45505160060023,-66.59153199389603
3116,5002606,2932.906,282.709,23.311,0.0580,,,21.992,0.0634,0.4180,-0.4815,49.501016447402385,-66.59154994360904
3120,5002609,-614.546,283.405,19.101999999999997,0.0055,,,18.188,0.0079,0.7495,0.3900,49.89786780358627,-66.59113175224066
3124,72050,3267.561,283.709,21.573,0.0140,,,19.647,0.0095,0.3970,0.2995,49.46357852682021,-66.59149030229791
3125,72047,1930.126,284.078,22.984,0.0468,,,21.969,0.0650,0.4795,-1.4865,49.61319802421641,-66.59148123472329
3126,72048,2308.750,284.159,22.592,0.0351,,,21.424,0.0402,0.4725,-0.3080,49.57084119119245,-66.5914900140073
3127,72051,3274.306,284.178,21.222,0.0103,,,20.239,0.0149,0.4015,-0.2480,49.46282403125501,-66.59146905995371
3136,72054,2671.946,285.282,20.704,0.0078,,,19.71,0.0111,0.4315,0.2630,49.53021031054867,-66.59144124992608
3137,72062,3214.498,285.328,22.433999999999997,0.0314,,,21.304,0.0372,0.4835,-0.0290,49.46951492594003,-66.59142135164008
3138,72060,2782.808,285.536,20.939999999999998,0.0089,,,20.736,0.0237,0.4405,0.2200,49.51780816396484,-66.59142821851886
3139,5002613,2937.909,285.553,23.331000000000003,0.0554,,,20.355999999999998,0.0159,0.4225,0.1725,49.5004569906002,-66.59142338252532
3148,72061,3107.929,286.380,21.539,0.0139,,,20.684,0.0212,0.4215,-0.0385,49.48143693086957,-66.59137995316739
3150,2020,2697.455,286.700,23.014000000000003,0.0481,,,21.934,0.0592,0.4515,0.0105,49.527356659775975,-66.59137791364304
3154,72065,3191.354,286.962,21.759999999999998,0.0158,,,20.348,0.0159,0.3960,-0.1510,49.472104263122134,-66.59134996996616
3161,72069,3495.777,288.034,22.036,0.0245,,,20.782,0.0270,0.5190,0.2355,49.43804877813009,-66.59128260266277
3168,2026,1805.518,288.748,20.750999999999998,0.0092,,,19.296,0.0095,0.4885,0.3700,49.627137283234816,-66.59126710907056
3171,72082,2910.219,289.577,22.369999999999997,0.0278,,,20.965,0.0284,0.4630,0.0495,49.50355498135424,-66.59124540764563
3175,2040,3383.699,289.872,23.002000000000002,0.0482,,,22.084,0.0709,0.4785,-1.3930,49.45058718659901,-66.59120903385511
3180,72081,2222.938,290.230,23.058,0.0490,,,21.844,0.0556,0.4515,0.2720,49.58044064572924,-66.59121838751683
3192,72094,3118.951,291.428,22.272999999999996,0.0259,,,21.189,0.0333,0.4625,0.4115,49.48020449630561,-66.59115508635477
3193,72087,3232.579,291.495,20.031999999999996,0.0049,,,18.967,0.0064,0.3925,0.2925,49.46749307138077,-66.59114626525022
3195,72093,3100.363,291.833,22.461999999999996,0.0298,,,21.599,0.0470,0.4550,-1.8445,49.48228396151524,-66.59113794445736
3198,2053,2980.519,292.029,23.594,0.0814,,,22.386,0.0901,0.4715,-2.3565,49.49569078863133,-66.59113410487853
3201,72090,882.333,292.367,19.756,0.0052,,,19.376,0.0104,0.4875,-0.0525,49.73041181695022,-66.5910190686519
3205,2061,2799.370,292.705,23.272,0.0606,,,21.916999999999998,0.0642,0.4590,-0.4000,49.515955756745164,-66.59110925298367
3210,2059,1973.945,293.045,23.429000000000002,0.0702,,,22.163999999999998,0.0761,0.4440,-1.1325,49.60829497805721,-66.59108471971668
3218,72099,2183.030,293.368,21.978,0.0214,,,20.828,0.0258,0.4745,-0.0315,49.58490490482314,-66.59107788204093
3219,72101,3015.638,293.376,22.339999999999996,0.0267,,,20.994,0.0284,0.4535,-0.6570,49.49176219855172,-66.59107292935947
3220,5002635,2554.837,293.529,22.592,0.0324,,,21.338,0.0362,0.4295,0.3865,49.54331136605252,-66.59107549545583
3221,2060,2367.409,293.591,22.729999999999997,0.0391,,,21.809,0.0557,0.4290,0.0370,49.564278673882384,-66.5910717118728
3222,72108,2277.757,293.596,21.205,0.0108,,,19.375,0.0084,0.4200,0.3235,49.574307915769666,-66.5910700088256
3230,5002638,5622.964,294.750,19.645000000000003,0.0056,,,18.743,0.0083,0.5670,0.1755,49.20008921539776,-66.59064035163158
3232,5002640,5234.806,294.913,19.229,0.0042,,,18.383,0.0063,0.5145,0.1695,49.24351051289538,-66.59072271162825
3238,2066,2638.061,295.174,22.808,0.0370,,,21.671,0.0472,0.4545,0.2395,49.53400124835607,-66.59100194418536
3241,72124,2887.867,295.620,22.354,0.0260,,,21.451,0.0410,0.4520,0.3985,49.50605591813897,-66.5909774876693
3242,2067,2790.271,295.623,23.063000000000002,0.0510,,,21.828,0.0580,0.4675,-1.2400,49.516973802601086,-66.59097975640366
3253,72133,4271.529,297.665,21.267000000000003,0.0149,,,20.047,0.0177,0.5495,-0.2540,49.351269605959246,-66.59077093765143
3261,72137,2976.909,298.574,22.796,0.0393,,,21.881,0.0590,0.4510,-1.8960,49.49609522094636,-66.59084334600435
3263,72139,3340.553,298.596,22.435000000000002,0.0281,,,21.637999999999998,0.0473,0.4440,-0.1720,49.45541530494163,-66.59082416133502
3272,72134,2206.332,299.360,21.860999999999997,0.0177,,,20.618,0.0219,0.4465,-0.4275,49.582297754320415,-66.59081219404335
3275,72136,2735.250,299.467,22.484,0.0300,,,21.367,0.0349,0.4275,-0.4045,49.523129059245015,-66.59080993235303
3276,5002651,4674.738,299.583,21.267000000000003,0.0145,,,19.376,0.0116,0.5345,-0.0265,49.30616498369823,-66.59062330283572
3277,2090,1352.854,299.722,17.533,0.0027,,,16.905,0.0035,0.5790,-0.0045,49.67777384555431,-66.59074510377108
3278,2077,1796.189,299.826,22.365000000000002,0.0303,,,21.291,0.0391,0.4665,-0.6385,49.62817928417024,-66.59077421386407
3284,2086,2629.193,300.610,22.909999999999997,0.0403,,,22.313,0.0850,0.4345,0.1655,49.53499340425379,-66.59076041812276
3293,72153,2953.645,301.733,23.014000000000003,0.0476,,,20.831,0.0254,0.4585,-0.0735,49.498697975019674,-66.59070375287821
3294,72159,3466.734,301.789,21.714,0.0172,,,20.733999999999998,0.0263,0.4945,-0.9705,49.44130037968627,-66.590673472359
3296,5002653,2587.750,301.928,22.323999999999998,0.0261,,,21.179,0.0305,0.4280,-0.1090,49.53962953155405,-66.59070209950127
3298,72158,2988.998,302.141,23.167,0.0516,,,21.97,0.0628,0.4640,-1.0105,49.49474318246749,-66.59068437717447
3301,72165,2729.402,302.702,21.5,0.0136,,,20.474,0.0178,0.4130,0.0115,49.52378338903497,-66.59066624925471
3303,72166,3334.074,302.954,21.564,0.0140,,,20.343,0.0171,0.4335,-0.4530,49.45614079513657,-66.59063088981428
3304,72164,2396.015,302.996,21.997,0.0219,,,20.256999999999998,0.0167,0.4595,0.3680,49.56107830856718,-66.59065405099041
3306,72162,1961.075,303.256,21.686,0.0161,,,20.435,0.0192,0.4575,0.3555,49.6097335631027,-66.5906303226947
3307,2095,1796.674,303.263,22.070999999999998,0.0236,,,20.665,0.0224,0.4475,-0.8745,49.62812452381355,-66.59062148727081
3308,5002654,1974.406,303.376,23.075000000000003,0.0523,,,22.027,0.0714,0.4495,-1.7835,49.60824225703361,-66.59062558626502
3309,72172,3190.076,303.510,22.070999999999998,0.0201,,,20.851,0.0242,0.4350,-0.1240,49.47224942038482,-66.59061457344798
3310,72171,2029.416,303.545,22.595,0.0327,,,21.434,0.0401,0.4510,-0.7870,49.602088462709354,-66.59062038851881
3316,72177,2388.187,304.896,23.082,0.0527,,,21.654,0.0473,0.4645,-2.6325,49.56195394720132,-66.59056952084937
3318,2096,2406.161,305.086,22.891,0.0455,,,21.9,0.0662,0.4925,-1.0110,49.55994325708837,-66.59056126654663
3320,72180,3225.580,305.272,21.961,0.0194,,,21.926,0.0619,0.4715,-0.8925,49.46827796053586,-66.59053434624857
3323,72181,3274.548,305.356,21.862000000000002,0.0170,,,20.889,0.0255,0.4325,-0.4260,49.462800116804864,-66.59052780509438
3329,2100,2896.245,305.654,23.057000000000002,0.0478,,,22.107,0.0686,0.4475,-0.5040,49.505119422898396,-66.59053129205887
3334,72185,2638.751,306.494,22.049,0.0205,,,20.28,0.0157,0.4230,-0.6125,49.53392430580575,-66.59049882869117
3335,72195,3241.674,306.510,22.098,0.0208,,,21.123,0.0310,0.4375,-0.3835,49.466477764780244,-66.59047842248143
3337,2103,3250.441,306.580,23.162999999999997,0.0540,,,22.286,0.0862,0.4590,-1.9760,49.46549704745751,-66.5904748114796
3344,2104,3380.593,307.563,23.33,0.0606,,,22.024,0.0675,0.4575,0.3445,49.450937665684144,-66.5904229814917
3346,72203,3352.578,307.611,20.652,0.0073,,,19.668,0.0102,0.4100,0.1475,49.4540715856887,-66.59042271449142
3347,72197,1803.107,307.794,21.903999999999996,0.0203,,,20.442,0.0198,0.4710,-0.7445,49.62740422739393,-66.59042048433564
3348,72202,3263.870,307.858,21.997,0.0199,,,20.631,0.0200,0.4260,-0.5330,49.46399498981822,-66.59041723410994
3349,2113,2998.411,307.865,22.892000000000003,0.0418,,,22.018,0.0675,0.4620,-0.0660,49.49369071729974,-66.59042963048284
3355,72204,3497.381,308.117,21.304000000000002,0.0130,,,19.84,0.0127,0.4675,-0.0045,49.437873230876036,-66.5903899057879
3360,2102,2718.148,309.060,22.686,0.0364,,,21.881,0.0555,0.4260,-0.5095,49.52504257713777,-66.59038384602792
3366,72208,1879.637,309.729,22.043,0.0216,,,20.37,0.0180,0.4375,-0.5405,49.61884290451603,-66.59033868131704
3369,2116,2356.694,310.103,23.141,0.0523,,,21.93,0.0615,0.4520,-0.4870,49.56547677267559,-66.59033770421765
3371,72209,3144.270,310.453,21.963,0.0187,,,20.378,0.0166,0.4165,-0.4640,49.47737442875259,-66.5903083210251
3373,72217,3391.214,310.577,20.832,0.0079,,,20.018,0.0135,0.4205,-0.3360,49.44975006217377,-66.59028830264218
3378,2119,3367.516,311.102,23.146,0.0504,,,21.976,0.0635,0.4480,-1.1315,49.45240112442775,-66.59026657224848
3379,5002667,1930.427,311.143,22.253,0.0246,,,21.134,0.0321,0.4365,-0.5235,49.613161101107025,-66.5902783647789
3383,72216,3069.450,311.474,21.897999999999996,0.0197,,,20.421,0.0172,0.4295,-0.5935,49.48574428446987,-66.59026638035152
3388,72224,2922.773,311.655,22.319000000000003,0.0240,,,20.846,0.0236,0.4115,-0.0290,49.502152310438085,-66.59026378014288
3391,72225,3362.297,311.896,22.296,0.0251,,,21.375,0.0378,0.4410,-0.0455,49.45298507915198,-66.59023163049741
3392,2122,1956.458,312.048,23.293,0.0622,,,22.105,0.0672,0.4320,0.0610,49.61024904093,-66.59023935856831
3400,72223,2717.417,312.775,22.915999999999997,0.0396,,,21.669999999999998,0.0449,0.4170,0.0180,49.52512449025291,-66.59021874636696
3408,72234,2842.832,313.405,22.9,0.0459,,,21.826,0.0538,0.4460,-2.0705,49.51109501442649,-66.59018824848592
3416,72242,3034.389,314.434,22.555999999999997,0.0301,,,21.634999999999998,0.0449,0.4410,0.0575,49.48966667884558,-66.5901362824354
3419,72250,2406.364,314.665,22.609,0.0346,,,21.477999999999998,0.0413,0.4545,-0.1680,49.559920311040365,-66.59013553653736
3422,72253,3348.704,314.735,22.009,0.0202,,,21.118,0.0298,0.4220,-0.3615,49.45450612075871,-66.59010634680956
3423,72249,1969.480,314.816,22.765,0.0396,,,21.006,0.0293,0.4585,0.3315,49.60879202720115,-66.59011692478315
3427,5002679,2470.967,315.159,23.433999999999997,0.0707,,,22.239,0.0729,0.4365,-2.1045,49.552693530885975,-66.59011405090853
3429,72251,3182.886,315.633,19.025999999999996,0.0033,,,18.118,0.0039,0.4050,0.3065,49.47305532520463,-66.59007615141834
3430,2135,3153.176,315.769,23.258000000000003,0.0560,,,22.102,0.0650,0.4260,-2.1060,49.476378821995716,-66.59007161646285
3432,72255,1955.346,315.943,22.092999999999996,0.0222,,,20.875,0.0246,0.4305,-0.6350,49.61037298627747,-66.59006619726111
3433,72256,2087.674,316.055,23.238,0.0534,,,22.012999999999998,0.0667,0.4545,-0.3800,49.59557023519553,-66.59006657762647
3442,72257,3100.082,316.597,22.936,0.0475,,,21.81,0.0567,0.4570,-2.1865,49.48231822412833,-66.59003733908347
3443,72258,3252.020,316.615,22.704,0.0369,,,21.567,0.0431,0.4445,-0.0800,49.465321862488985,-66.59002872260731
3445,5002682,4774.862,316.667,20.909,0.0109,,,19.753,0.0141,0.5190,0.1035,49.29497225856736,-66.58984652421817
3458,5002683,5890.803,318.635,16.436,0.0026,,,15.446,0.0041,1.2065,-0.0155,49.17014376971247,-66.58950999747604
3462,72274,2838.221,318.911,22.621000000000002,0.0334,,,21.381999999999998,0.0349,0.4290,-0.7975,49.51161116193397,-66.58994365218713
3465,2153,2187.457,319.122,23.164,0.0524,,,22.154,0.0653,0.4070,-0.7530,49.584407895711074,-66.58993338515235
3473,72273,2664.000,319.526,22.400999999999996,0.0294,,,21.211,0.0325,0.4520,-0.6940,49.53110015064904,-66.58991938644913
3474,72280,3227.545,319.720,22.464999999999996,0.0271,,,21.578,0.0415,0.4240,-0.8490,49.468060162140745,-66.58989210648733
3477,5002689,2958.032,319.928,23.214999999999996,0.0511,,,21.872,0.0550,0.4245,-1.9660,49.49820877472538,-66.58989494021623
3481,2159,3368.212,320.318,22.933,0.0382,,,21.773,0.0505,0.4390,0.2640,49.45232481363189,-66.58985692761438
3492,2158,2197.330,322.018,21.47,0.0124,,,19.5,0.0099,0.4200,0.2890,49.583303275035604,-66.58980493988251
3500,5002694,2521.866,322.873,22.101,0.0216,,,20.851,0.0245,0.4285,0.1445,49.54699973829749,-66.58977134362954
3501,5002695,5520.645,323.139,21.735999999999997,0.0205,,,20.935,0.0353,0.5570,0.0040,49.211552074603844,-66.58940342793733
3504,72297,2188.649,323.376,22.359,0.0258,,,21.115,0.0284,0.4150,-0.5240,49.584274263680626,-66.58974435156141
3509,72304,2244.754,323.937,21.970999999999997,0.0195,,,19.913,0.0117,0.4095,-1.0080,49.577998180815776,-66.58972081799811
3511,2170,2221.461,324.040,23.052,0.0515,,,21.919999999999998,0.0598,0.4650,0.4100,49.580603787330155,-66.589715689559
3514,72303,1903.818,324.097,22.393,0.0271,,,20.804,0.0228,0.4305,-0.2810,49.61613609038863,-66.58970133500709
3516,72313,2149.155,324.389,22.813000000000002,0.0424,,,21.718,0.0526,0.4775,0.3865,49.58869208715167,-66.58969819388109
3517,72312,1919.234,324.468,21.357,0.0125,,,19.617,0.0100,0.4205,0.0115,49.614411575358865,-66.58968560539412
3520,72314,2317.197,324.786,22.137999999999998,0.0229,,,21.043,0.0278,0.4305,-0.0945,49.56989448978887,-66.5896845212976
3522,5002699,5149.661,324.979,19.796,0.0056,,,18.927,0.0082,0.5045,0.1845,49.25305105901009,-66.58940451731532
3526,72316,3620.435,325.574,21.711,0.0193,,,19.852,0.0145,0.5530,0.0585,49.424111577997635,-66.58960396100429
3530,2174,3445.308,325.999,22.634999999999998,0.0363,,,21.992,0.0675,0.4695,-0.3125,49.44370167131081,-66.5895990573633
3538,72325,3532.954,327.302,21.722,0.0187,,,20.723,0.0271,0.5125,0.0535,49.43389770090785,-66.58953445264547
3540,72324,2635.323,327.417,22.304000000000002,0.0262,,,21.316,0.0354,0.4460,-1.1415,49.53430822382945,-66.58956894966516
3546,72330,2993.814,327.894,22.302999999999997,0.0244,,,21.288999999999998,0.0340,0.4280,-0.8330,49.494206824161104,-66.58953962642087
3548,72331,3084.267,328.148,22.67,0.0342,,,21.519,0.0399,0.4300,-1.2330,49.48408863323696,-66.58952467114577
3558,72337,3985.739,329.236,20.415999999999997,0.0081,,,19.128,0.0101,0.5520,-0.0585,49.38324919232332,-66.58940417428344
3561,2198,3055.444,329.459,23.442,0.0676,,,22.33,0.0865,0.4655,-1.3175,49.487312956808964,-66.58946764372294
3567,72340,2085.366,329.893,21.912999999999997,0.0173,,,20.084,0.0124,0.4030,0.1060,49.595827185130005,-66.58945147600254
3568,2191,2355.858,329.933,23.211999999999996,0.0532,,,22.261,0.0730,0.4270,-0.8295,49.56556960046958,-66.58945636206069
3575,72346,3464.648,330.371,20.819000000000003,0.0083,,,19.864,0.0120,0.4250,-0.1200,49.44153908348734,-66.58940332268303
3577,72344,3390.392,330.517,20.176000000000002,0.0056,,,19.366,0.0086,0.4170,0.0265,49.44984545097401,-66.58940214071845
3578,72348,1893.921,330.524,20.996000000000002,0.0096,,,19.613,0.0100,0.3905,0.2695,49.6172423730846,-66.5894151942627
3581,72353,3314.009,330.774,19.521,0.0038,,,18.426,0.0043,0.3630,0.0740,49.45838976375486,-66.5893957193421
3589,2207,1952.791,331.460,22.93,0.0407,,,21.835,0.0521,0.4215,-0.1220,49.610657005047024,-66.58937643817609
3593,72359,3400.737,332.092,21.851999999999997,0.0178,,,21.509999999999998,0.0446,0.4630,0.0400,49.44868852474856,-66.58933142802253
3599,5002708,4991.949,332.659,23.272,0.0606,,,21.961,0.0734,0.5215,-1.1125,49.27069644057741,-66.58909509696561
3603,72358,2983.823,332.816,22.451,0.0298,,,21.201999999999998,0.0338,0.4580,0.1200,49.495324881147425,-66.58932123663362
3606,2215,3209.533,333.091,23.284999999999997,0.0581,,,22.057,0.0678,0.4275,-1.2465,49.470076861099784,-66.58929882971158
3610,72369,3471.664,333.238,21.899,0.0195,,,21.037,0.0312,0.4655,-0.0825,49.440754808352644,-66.58927537694242
3612,5002710,1840.191,333.381,22.701,0.0377,,,21.376,0.0397,0.4680,-0.8010,49.62325227083627,-66.5892853806402
3613,72364,1635.223,333.429,21.841,0.0210,,,20.413,0.0209,0.5155,-0.6925,49.64618005708676,-66.58927031625612
3614,2219,1894.958,333.922,22.592,0.0331,,,21.139,0.0337,0.3970,0.4090,49.617125941055995,-66.58926422509332
3615,2216,2196.158,334.028,22.951,0.0431,,,21.739,0.0522,0.4360,-0.7340,49.58343357535845,-66.58927113273464
3616,2217,2836.296,334.073,23.122,0.0528,,,22.124,0.0720,0.4540,-0.5810,49.51182742919733,-66.58926983478517
3622,2221,3135.874,334.600,22.969,0.0433,,,21.876,0.0552,0.4280,-1.0325,49.47831657777236,-66.5892355329286
3630,72377,2928.638,335.473,22.106,0.0210,,,20.995,0.0270,0.4235,-0.1185,49.50149812419855,-66.58920502109795
3631,72383,3326.070,335.679,21.342999999999996,0.0115,,,20.303,0.0164,0.4215,-0.3095,49.45704139154724,-66.5891769615161
3635,5002715,1947.782,336.320,23.098999999999997,0.0479,,,21.72,0.0491,0.4180,-2.2895,49.611216749509666,-66.589160207745
3636,72381,3017.741,336.484,21.525,0.0128,,,19.621,0.0096,0.3960,0.2310,49.491531149872245,-66.58915694348538
3638,2228,948.848,336.740,23.658,0.0861,,,22.314,0.0908,0.5190,-1.1570,49.72295688338896,-66.58905550203633
3642,72388,2474.443,336.979,22.214,0.0242,,,20.945999999999998,0.0271,0.4440,-0.2070,49.552304447875905,-66.58914429194022
3648,72384,1808.391,337.239,22.395000000000003,0.0282,,,21.126,0.0306,0.4400,0.4020,49.626808874664924,-66.58911212769837
3650,5002719,2746.723,337.345,22.942999999999998,0.0422,,,21.772,0.0525,0.4460,-1.0045,49.5218472485427,-66.58912627821981
3651,72393,4052.763,337.395,21.778999999999996,0.0201,,,20.149,0.0201,0.5620,0.1085,49.37575434114525,-66.5890336066688
3653,72391,3234.175,337.436,20.79,0.0079,,,19.63,0.0097,0.4055,-0.2035,49.467321007725914,-66.58910436182283
3654,5002720,3391.700,337.460,23.310000000000002,0.0576,,,22.096,0.0705,0.4330,-1.4160,49.449700335041804,-66.58909347462652
3657,2235,3443.329,337.597,23.491999999999997,0.0725,,,22.463,0.0951,0.4705,-0.8410,49.44392516704796,-66.58908373715512
3666,2242,2936.983,339.159,23.185000000000002,0.0520,,,22.093,0.0680,0.4490,-1.4895,49.500564951712825,-66.58904093175708
3668,2245,2161.779,339.593,23.107999999999997,0.0498,,,22.155,0.0701,0.4470,0.3965,49.587278815404005,-66.58902283925732
