,ID,X,Y,H,H_err,J,J_err,K,K_err,chi,sharp,ra,dec
13003,397375,2024.564,2995.647,22.351,0.2428,22.7135,0.0977,,,0.7540,-0.5220,149.9954678452292,5.31525877989182
13004,397381,3115.108,2995.688,22.522,0.2693,23.5395,0.2106,,,0.7050,-0.6710,149.94678991805708,5.315260289626484
13005,85567,1943.474,2995.759,22.037,0.1569,23.1855,0.1511,21.945,0.2782,0.7260,-0.7290,149.99908740847883,5.315263628536814
13007,397379,2832.049,2995.833,19.28,0.0443,20.1095,0.0154,19.191000000000003,0.0248,0.8890,-1.0793,149.95942464350713,5.315267181737068
13012,85591,2450.010,2996.318,20.113,0.0550,20.968500000000002,0.0264,20.12,0.0515,0.7647,-0.0577,149.9764774792205,5.315288933998674
13014,85626,1153.728,2996.526,20.858999999999998,0.0719,22.1685,0.0568,19.78,0.0352,0.6670,-0.1790,150.03433879047918,5.315295356821894
13015,397453,1887.617,2996.661,22.605999999999998,0.2956,23.4265,0.1580,21.526,0.1945,0.7623,-0.2527,150.00158066370915,5.315303616197716
13016,397434,3008.354,2996.793,22.375,0.2447,,,22.047,0.2908,0.9350,-1.3690,149.9515550267139,5.315309599744688
13017,397403,2377.031,2996.841,20.896,0.0838,21.735500000000002,0.0449,20.849,0.0874,0.8253,-0.3770,149.97973499750947,5.315312162760687
13021,397398,1909.445,2997.044,20.282,0.0528,21.1785,0.0281,20.364,0.0519,0.7180,-0.3653,150.00060634176572,5.315320679160947
13024,397424,1619.673,2997.184,22.035999999999998,0.1868,22.9925,0.1071,,,0.7255,-0.8760,150.0135407108608,5.3153262359529
13025,85475,2393.427,2997.214,21.532999999999998,0.1281,22.5085,0.0806,21.676000000000002,0.1598,0.7970,-1.4373,149.97900313956106,5.315328745546017
13029,397394,1506.125,2997.362,21.091,0.0861,21.8395,0.0465,21.285,0.0979,0.7260,-0.6393,150.0186090804303,5.315333812864556
13030,397396,1547.348,2997.370,20.718,0.0655,21.459500000000002,0.0323,20.862000000000002,0.0752,0.7153,-0.8363,150.0167690359811,5.31533429452969
13031,397405,2905.976,2997.585,21.802,0.1488,22.6055,0.0830,21.449,0.1901,0.8027,0.0350,149.95612480810595,5.315344956262929
13033,85521,1316.277,2997.699,21.758,0.1693,22.7135,0.0825,21.583000000000002,0.2227,0.7917,-0.5953,150.02708320325854,5.315348139495128
13034,397437,3348.474,2997.726,20.745,0.0681,21.6935,0.0399,20.974,0.0897,0.7523,-0.9177,149.93637330375861,5.315350305016737
13035,397426,1827.692,2997.747,21.785,0.1581,22.5305,0.0746,21.996000000000002,0.1895,0.7497,-0.4697,150.0042555003034,5.315351763133575
13037,397425,1637.192,2997.941,21.485,0.1105,22.3135,0.0667,21.830000000000002,0.1820,0.7597,-0.1620,150.01275872854112,5.315359928264198
13039,397427,2200.415,2998.012,18.733,0.0291,19.674500000000002,0.0107,18.437,0.0119,0.7557,-0.5773,149.98761849696035,5.315364098554405
13042,397421,1409.696,2998.164,20.357,0.0611,21.2345,0.0285,20.317,0.0511,0.7753,-0.9460,150.02291332195438,5.315369141006688
13043,397435,3018.629,2998.228,21.508,0.1205,22.238500000000002,0.0590,21.507,0.1332,0.7693,-1.0370,149.95109638550977,5.315373359940513
13044,397422,1499.468,2998.354,22.541,0.2976,22.7665,0.1059,,,0.7990,-0.9200,150.0189062277877,5.3153778808569845
13046,397442,516.613,2998.478,21.82,0.1790,23.1115,0.1404,21.726000000000003,0.2913,0.9013,-1.0267,150.06277726104298,5.315378749970979
13047,85633,1565.499,2998.515,22.427,0.2599,23.8965,0.2837,,,0.6950,-1.1065,150.0159588448583,5.315385237196605
13050,397436,3077.652,2998.593,21.669999999999998,0.1408,22.4345,0.0672,21.687,0.1568,0.7713,-1.2783,149.9484618121029,5.315389474693486
13054,397445,587.804,2998.787,20.503999999999998,0.0766,21.2945,0.0302,20.589000000000002,0.0664,0.8570,-0.8953,150.05959956132733,5.315392923607808
13058,85606,1842.888,2999.178,22.291999999999998,0.2512,23.5885,0.1868,,,0.7875,-0.2650,150.00357720897867,5.315415394563808
13061,397457,2793.531,2999.297,22.03,0.2239,23.4285,0.1706,,,0.8900,-0.0655,149.9611439437747,5.315421178315581
13062,85629,1365.695,2999.302,17.967,0.0288,18.7375,0.0079,17.788,0.0087,0.9373,-1.0200,150.0248773701023,5.315419564524486
13063,397456,2423.573,2999.313,21.215,0.1157,21.939500000000002,0.0525,21.258000000000003,0.1216,0.8700,-0.9497,149.97765753165734,5.315422041381411
13064,85655,1883.937,2999.317,21.492,0.1131,22.5535,0.0801,21.927,0.2698,0.7560,-0.6790,150.0017449306701,5.315421653590119
13066,397477,1558.562,2999.467,20.777,0.0650,21.8335,0.0465,20.926000000000002,0.0789,0.7193,-0.7273,150.0162684901328,5.315427527853255
13067,397450,1301.039,2999.553,20.104,0.0445,20.9705,0.0214,20.187,0.0459,0.7050,-0.0230,150.02776337894048,5.315430482171637
13068,397478,1764.249,2999.698,22.384999999999998,0.2605,23.4425,0.2005,22.131,0.2978,0.7800,-1.9077,150.00708736994892,5.315438334918674
13069,85570,2038.455,2999.740,22.351,0.2485,23.2295,0.1693,22.031000000000002,0.2797,0.7233,-0.9927,149.99484780728253,5.315440710966916
13072,397484,3641.258,2999.966,22.078,0.1953,22.8415,0.1068,21.794,0.2143,0.7497,-2.9587,149.92330448536097,5.31544890791294
13073,5001940,2083.171,3000.019,,,23.6005,0.2270,21.93,0.2514,0.6400,-0.7945,149.99285184714623,5.315453171160043
13075,397598,3534.503,3000.069,22.006999999999998,0.1741,23.863500000000002,0.2927,21.734,0.1519,0.7440,-0.1883,149.92806963909817,5.315453864883619
13077,85764,3530.214,3000.148,22.445999999999998,0.2596,23.6765,0.2440,,,0.7050,-0.7505,149.92826108417233,5.315457390463743
13078,397483,3520.697,3000.204,20.884999999999998,0.0692,21.8395,0.0450,21.172,0.1037,0.7423,-0.1370,149.92868588821582,5.315459911250349
13079,397505,2320.573,3000.341,22.24,0.2551,22.840500000000002,0.1130,21.8,0.2646,0.8670,-0.3547,149.98225507993587,5.315467694440436
13083,397510,3042.539,3000.537,20.456,0.0621,21.3445,0.0298,20.427,0.0576,0.7707,-0.4530,149.95002912559616,5.315475939948934
13084,85653,1479.656,3000.770,21.99,0.1545,23.0805,0.1076,,,0.6005,0.0635,150.0197905711066,5.31548519561266
13087,397499,1084.405,3000.971,22.237,0.2219,23.023500000000002,0.1194,21.635,0.1783,0.7590,-0.1087,150.03743313465313,5.315492609509855
13088,397504,2270.360,3001.098,19.916,0.0441,20.840500000000002,0.0230,19.952,0.0406,0.7487,-0.6633,149.98449640743254,5.315501309076908
13089,85675,1832.757,3001.225,20.652,0.0677,21.6565,0.0378,20.904,0.0800,0.7317,-0.7393,150.00402942437975,5.315506351430823
13090,397502,1798.421,3001.273,19.633,0.0399,20.3865,0.0147,19.486,0.0257,0.7117,-0.7393,150.00556205924443,5.3155084115323525
13093,397511,3312.534,3001.460,20.876,0.0908,21.7225,0.0445,20.974,0.0894,0.8440,-0.2633,149.93797752453978,5.315516358497351
13094,397531,2542.455,3001.512,21.288999999999998,0.0974,22.3105,0.0694,21.454,0.1520,0.8087,-0.2447,149.97235106835237,5.315519773740051
13095,397525,1715.821,3001.548,19.813,0.0456,20.6625,0.0187,19.855,0.0360,0.7727,-0.9197,150.0092490247791,5.3155204420916515
13096,85739,1143.641,3001.650,22.534,0.2855,23.2135,0.1273,,,0.7265,-1.0160,150.03478905929435,5.315523046904928
13098,397532,2771.355,3001.731,21.480999999999998,0.1406,22.590500000000002,0.0741,21.578,0.2375,0.8737,-1.0480,149.9621337979293,5.315529377550458
13099,397526,1758.983,3001.812,22.116,0.1944,23.0995,0.1165,,,0.7200,-0.7760,150.00732243002662,5.315532278301334
13102,85701,1978.763,3002.170,21.39,0.1144,22.1095,0.0630,21.441000000000003,0.1725,0.7673,-0.7503,149.99751224611606,5.315548620589639
13103,85700,1835.617,3002.237,22.238,0.2526,22.651500000000002,0.0904,21.892,0.2581,0.7200,-1.6107,150.00390176644132,5.315551335124766
13105,397553,2484.907,3002.358,20.926,0.0876,21.9385,0.0549,21.051000000000002,0.1083,0.8477,-0.1920,149.97491980350247,5.315557379858917
13108,397533,2935.667,3002.494,20.177,0.0499,20.9935,0.0244,20.178,0.0513,0.7743,-0.8697,149.95479950225507,5.315563092057565
13109,397541,668.470,3002.555,22.322,0.2455,23.0605,0.1499,,,0.7550,-1.0615,150.05599895232294,5.315560869360164
13110,397554,3099.494,3002.562,19.256,0.0400,20.0375,0.0137,19.069000000000003,0.0234,0.8437,-0.9133,149.94748685647576,5.315565832043093
13112,397535,3621.479,3002.583,21.614,0.1439,22.7225,0.0829,21.522000000000002,0.1722,0.7490,-0.2590,149.9241873381155,5.315565291973458
13113,397524,1625.295,3002.646,21.049,0.0888,21.8515,0.0423,21.031000000000002,0.0936,0.7610,-1.0533,150.0132897803614,5.315569006887175
13114,397550,2077.607,3002.856,21.49,0.1195,22.4515,0.0678,21.609,0.1474,0.7653,-0.9167,149.99310020768593,5.315579252881457
13116,397543,1578.347,3003.099,18.788,0.0295,19.6205,0.0124,18.708000000000002,0.0173,0.8290,-0.3177,150.01538537026852,5.3155890078893755
13117,397545,1815.488,3003.166,21.22,0.0971,22.0395,0.0482,21.486,0.1320,0.7557,-1.1150,150.00480025421513,5.315592581713647
13118,397546,1875.276,3003.327,20.474999999999998,0.0586,21.3415,0.0318,20.508000000000003,0.0628,0.7587,-1.0680,150.00213153417886,5.315599859070306
13120,397577,3724.801,3003.767,21.436,0.1196,22.2365,0.0613,21.601000000000003,0.1562,0.8193,-1.4137,149.9195754155414,5.315617518896537
13125,397574,2460.112,3004.095,19.98,0.0517,20.808500000000002,0.0207,19.976000000000003,0.0456,0.8280,-0.7973,149.97602656305787,5.31563457921094
13126,397570,1617.069,3004.111,20.987,0.0928,21.8715,0.0453,21.358,0.1178,0.8027,-1.3973,150.01365696329125,5.315634095298947
13127,397571,1635.545,3004.198,21.044,0.0769,21.910500000000003,0.0463,21.167,0.0938,0.7017,0.0800,150.0128322617355,5.315638012588224
13128,397568,1476.676,3004.223,20.806,0.0609,21.6815,0.0404,20.939,0.0774,0.6840,-0.1170,150.01992359868515,5.315638652626602
13131,397569,1484.836,3004.539,22.114,0.1853,23.0825,0.1147,,,0.6825,-0.9110,150.0195593668828,5.315652723232678
13133,85743,1937.476,3004.556,22.151,0.1989,23.6595,0.1602,21.945,0.2478,0.7220,-1.5073,149.99935515286268,5.3156545958265635
13134,85783,2105.432,3004.701,21.503,0.1429,22.3645,0.0772,21.984,0.2815,0.8333,-1.0063,149.99185820227308,5.3156612875825155
13138,397589,2088.358,3004.964,21.062,0.0943,21.6725,0.0380,21.485,0.1429,0.8043,-1.1917,149.99262032449485,5.3156729554595215
13141,397588,1513.593,3005.073,21.567,0.1151,22.4035,0.0777,,,0.7225,-1.9745,150.01827576025846,5.315676547073162
13144,85781,1904.564,3005.465,21.251,0.1177,22.125500000000002,0.0609,21.288,0.1064,0.7780,-0.5163,150.0008242275793,5.315694936750555
13145,397632,3631.950,3005.620,21.37,0.1022,22.378500000000003,0.0709,21.758000000000003,0.2446,0.7560,-1.8563,149.923719939463,5.315700231176941
13147,397586,1137.160,3005.740,22.133,0.2063,22.9795,0.1130,21.815,0.2199,0.7530,0.0507,150.0350783652235,5.315704796695063
13148,397585,626.646,3005.764,21.804,0.1933,22.6235,0.0884,21.787000000000003,0.2458,0.9043,-0.7690,150.0578658404202,5.315703245509515
13149,5001945,3018.438,3005.843,,,23.1445,0.1245,21.688000000000002,0.2337,0.6635,-0.4350,149.95110489780376,5.315711804630021
13150,5001946,1649.747,3005.867,,,23.0045,0.1206,22.07,0.2683,0.6160,-0.6280,150.01219834030988,5.315712228507611
13151,85786,2396.908,3005.876,22.474999999999998,0.2977,22.5975,0.0848,,,0.8180,-1.8995,149.9788477626676,5.315713724213234
13154,397630,3005.384,3006.057,21.483,0.1213,22.5125,0.0770,22.02,0.2654,0.7350,-0.5557,149.95168758100212,5.315721337991043
13155,85810,1544.172,3006.085,22.053,0.2235,23.0655,0.1187,,,0.7510,-1.5770,150.01691082745006,5.315721618174874
13157,85814,1909.764,3006.180,19.916999999999998,0.0472,20.8915,0.0221,19.914,0.0374,0.7460,-1.0917,150.00059211963398,5.315726724083488
13159,397625,2438.320,3006.504,21.455,0.1165,22.2395,0.0625,21.681,0.1893,0.8400,-0.8953,149.97699927985195,5.315741643673599
13160,397618,1597.693,3006.585,20.902,0.0826,21.767500000000002,0.0469,21.176000000000002,0.1024,0.8050,-0.1093,150.0145218448779,5.315743996544555
13162,85817,2428.542,3006.625,21.875,0.1884,22.9725,0.1108,21.817,0.2541,0.8303,-1.5727,149.97743573468375,5.315747019974159
13163,397615,1222.433,3006.669,20.372,0.0541,21.2375,0.0267,20.347,0.0504,0.6867,-0.0713,150.0312720925783,5.315746441343226
13166,397658,3075.545,3006.856,20.455,0.0666,21.2485,0.0285,20.586000000000002,0.0657,0.8000,-1.0860,149.94855584503534,5.31575672306772
13167,85788,2541.072,3006.879,21.613,0.1329,22.6095,0.0971,21.604000000000003,0.2464,0.7930,-1.7340,149.97241279943242,5.315758307306538
13168,85792,3065.574,3006.886,21.980999999999998,0.1729,22.7715,0.1141,,,0.6700,0.0925,149.94900091453496,5.315758075273566
13170,85820,2846.733,3007.069,20.245,0.0587,21.2565,0.0310,20.316000000000003,0.0579,0.8010,-0.8553,149.9587691897145,5.315766542510155
13171,85808,912.698,3007.098,22.546,0.2886,23.244500000000002,0.1379,22.087,0.2686,0.7213,0.0250,150.04509753639687,5.315764104163657
13172,85821,2915.068,3007.110,21.236,0.0985,22.3175,0.0616,21.649,0.1545,0.7770,-0.4090,149.95571896078644,5.3157682769628485
13173,397644,493.866,3007.146,20.48,0.0882,21.529500000000002,0.0379,20.531000000000002,0.0724,0.9850,-0.6207,150.0637926581693,5.315763849773243
13175,397678,1413.681,3007.401,19.026,0.0344,19.939500000000002,0.0115,18.717000000000002,0.0164,0.7853,-0.9727,150.022735477976,5.315779687793453
13179,397674,1003.831,3007.810,20.615,0.0590,21.4055,0.0338,20.621000000000002,0.0641,0.7183,-0.8977,150.04102969543922,5.315796193583004
13180,397685,2382.190,3007.920,20.778,0.0686,21.7295,0.0413,20.880000000000003,0.0881,0.7750,-0.4687,149.97950472195956,5.315804564349004
13181,397683,2117.262,3007.967,19.278,0.0334,20.1375,0.0153,19.196,0.0249,0.7913,-0.3837,149.99133015749973,5.315806457117451
13183,5001950,3825.328,3008.070,,,23.0515,0.1277,21.803,0.2638,0.7120,0.0880,149.9150882379376,5.315808345761847
13184,85813,1735.301,3008.169,21.894,0.1568,22.7955,0.1080,22.089000000000002,0.2854,0.7483,-1.1040,150.00837952409876,5.315814755833583
13185,397677,1313.467,3008.174,20.854,0.0780,21.738500000000002,0.0378,20.969,0.0833,0.7467,-0.3620,150.02720867093782,5.3158136842771055
13186,397681,1850.541,3008.177,21.121,0.1019,21.9355,0.0450,21.268,0.1029,0.7777,0.0810,150.00323562514313,5.315815365564624
13188,397682,1882.909,3008.258,19.214,0.0358,20.0515,0.0117,19.128,0.0201,0.7357,-0.9643,150.00179083415233,5.315819029292084
13190,397676,1166.060,3008.377,21.11,0.1031,21.7455,0.0419,21.002000000000002,0.0910,0.8267,-0.9740,150.03378838565772,5.315822119807824
13191,85841,2079.100,3008.385,22.063,0.1867,23.000500000000002,0.1227,,,0.7205,-0.2535,149.99303357273124,5.315824988089386
13193,397708,1588.013,3008.540,21.546,0.1196,22.488500000000002,0.0814,21.73,0.1475,0.7440,-0.4280,150.01495393076294,5.31583085783622
13194,397689,2876.281,3008.622,20.884999999999998,0.0880,21.6755,0.0409,20.915000000000003,0.0893,0.8373,-0.8163,149.95745027116027,5.315835528605035
13199,397707,1548.517,3008.997,19.745,0.0450,20.657500000000002,0.0199,19.719,0.0333,0.7927,-0.3510,150.01671689114016,5.315851053362393
13202,85862,3013.411,3009.381,21.485,0.1157,22.3495,0.0657,21.75,0.1585,0.7550,-0.5290,149.9513292788843,5.315869057669854
13205,397725,1212.291,3009.573,20.532,0.0585,21.532500000000002,0.0375,20.653000000000002,0.0655,0.7443,-0.1263,150.03172480652617,5.315875466832649
13206,397721,856.291,3009.586,22.296,0.2382,22.5745,0.0768,21.824,0.2587,0.8080,0.0920,150.04761535163743,5.315874393053075
13208,397735,2765.632,3009.707,22.087,0.2454,22.9925,0.1227,,,0.8965,0.0040,149.96238924464157,5.315883871660755
13210,85838,1641.365,3009.747,22.294999999999998,0.2469,22.9585,0.1115,,,0.6850,-1.7045,150.01257249305277,5.315884650438501
13211,397723,955.530,3009.826,20.168,0.0454,20.9495,0.0260,20.212,0.0491,0.7160,-0.3430,150.04318568585765,5.315885560969434
13212,397726,1283.932,3009.852,22.448999999999998,0.2649,23.2285,0.1251,,,0.7145,-0.3680,150.0285270128306,5.315888150044044
13213,85859,2176.725,3009.909,21.933,0.1692,22.805500000000002,0.1138,21.835,0.2662,0.7767,-0.8757,149.98867594448865,5.31589283182738
13214,397736,3161.337,3010.011,19.971,0.0480,20.8235,0.0225,19.898,0.0415,0.7960,-0.8573,149.94472639209144,5.315896769686049
13215,397727,1370.662,3010.037,20.52,0.0665,21.410500000000003,0.0313,20.703,0.0680,0.7670,-0.7423,150.0246556998858,5.315896693102186
13216,397728,1489.446,3010.132,21.74,0.1231,22.610500000000002,0.0852,,,0.6685,-1.3895,150.01935361112146,5.315901315586207
13218,85880,2129.622,3010.194,20.986,0.0836,21.6505,0.0422,20.999000000000002,0.0944,0.7453,-0.5993,149.9907784539907,5.315905449032719
13220,85901,2710.206,3010.447,22.043,0.2360,22.535500000000003,0.0819,22.063000000000002,0.2852,0.8850,-1.1380,149.96486326219892,5.315916806312566
13221,397751,1726.879,3010.534,19.851,0.0380,20.7965,0.0233,19.887,0.0370,0.7373,-0.2997,150.00875545762335,5.31591984666386
13222,85881,2362.325,3010.535,22.245,0.2346,22.7645,0.1008,21.36,0.2146,0.9263,-0.6100,149.98039142531874,5.315920779654904
13223,397752,1791.013,3010.628,20.514,0.0624,21.453500000000002,0.0323,20.752000000000002,0.0760,0.7693,-0.8260,150.00589274641527,5.315924172888173
13228,85900,2283.007,3010.915,21.599,0.1425,22.2915,0.0739,21.442,0.1542,0.8867,-0.0473,149.9839318972699,5.31593762838138
13233,397758,2318.713,3011.338,21.413,0.1167,23.0745,0.1415,,,0.8080,-0.9890,149.98233810937555,5.315956448954348
13234,85896,1683.225,3011.362,21.47,0.1196,22.4615,0.0727,21.400000000000002,0.1167,0.7703,-0.1620,150.01070401743726,5.3159565380601395
13235,85914,1460.911,3011.431,22.021,0.1624,22.8155,0.1157,21.832,0.1824,0.7267,-0.7783,150.02062731490525,5.315958956868986
13236,397755,2004.707,3011.641,21.697,0.1490,22.2265,0.0645,21.555,0.1581,0.8207,-0.6583,149.99635421421942,5.315969594501711
13237,397778,2345.545,3011.749,21.619,0.1311,22.5385,0.0926,21.635,0.1737,0.8670,-1.5167,149.98114042501174,5.315974728388971
13239,397774,1620.656,3011.985,22.381999999999998,0.2668,23.4865,0.1649,,,0.7625,-2.1760,150.01349687449553,5.315984060634572
13240,397771,842.159,3011.990,21.897,0.1759,22.9965,0.1183,22.025000000000002,0.2772,0.8200,-0.6847,150.04824616524155,5.315981163442911
13241,397775,1970.754,3011.991,18.291,0.0296,19.2515,0.0093,17.784000000000002,0.0101,0.8750,-1.1067,149.9978697551492,5.315985096382235
13242,397772,1387.674,3012.174,20.502,0.0633,21.3655,0.0339,20.588,0.0616,0.7830,-1.1233,150.02389635320793,5.315991730932569
13247,85930,1671.078,3012.638,21.676,0.1304,22.5165,0.0798,,,0.7090,0.0270,150.01124621922364,5.316013217847652
13250,397783,3098.098,3012.688,21.051,0.0888,21.8965,0.0456,20.912000000000003,0.0932,0.7990,-0.3357,149.9475491486374,5.31601587913272
13251,85931,1796.319,3012.745,22.169,0.2130,23.0825,0.1204,,,0.7055,-0.2355,150.0056559103097,5.316018273439589
13252,397796,1642.333,3012.827,21.064999999999998,0.0826,22.0675,0.0502,21.258000000000003,0.1046,0.7097,-0.1713,150.01252929336914,5.316021541880975
13253,85935,1999.330,3012.928,20.873,0.0820,21.6945,0.0447,21.012,0.1011,0.8347,-0.2483,149.9965942262529,5.316026786235513
13255,397804,2694.749,3013.017,20.745,0.0835,21.625500000000002,0.0401,20.777,0.0804,0.8490,-1.5097,149.9655532055756,5.316031039521921
13256,397799,1930.312,3013.141,21.945,0.1667,23.1975,0.1467,,,0.7470,-1.9395,149.99967494327933,5.316036138725821
13257,397831,3074.041,3013.272,22.126,0.2234,22.8505,0.0979,21.517,0.2305,0.8750,-0.1093,149.9486229658615,5.31604188141516
13259,397793,1341.097,3013.384,22.252,0.2078,23.7695,0.2668,,,0.6850,-0.6865,150.0259753869961,5.3160453419167055
13260,397830,2996.069,3013.435,20.967,0.0779,21.7985,0.0412,21.202,0.1003,0.7300,-0.5607,149.95210335676765,5.316049264568594
13262,397822,1828.374,3013.692,20.748,0.0681,21.6675,0.0358,21.054000000000002,0.0848,0.7270,-0.2870,150.00422509194183,5.316060431022846
13265,397798,1781.240,3013.788,21.846999999999998,0.1516,22.9495,0.1246,,,0.7540,0.0160,150.00632898519723,5.3160645955209285
13266,397832,3197.637,3013.893,20.594,0.0676,21.5105,0.0367,20.528000000000002,0.0640,0.8037,-0.4423,149.94310608148814,5.316069221571922
13267,397848,1450.741,3013.940,22.194,0.1973,23.7425,0.2619,,,0.6850,-2.7145,150.02108127542198,5.316070434497646
13268,397829,2621.625,3014.015,18.7,0.0390,19.622500000000002,0.0111,18.247,0.0147,0.9527,-1.0787,149.9688171994055,5.316075436751632
